influencer_name,topic-1_influencer_positive,topic0_influencer_positive,topic1_influencer_positive,topic2_influencer_positive,topic3_influencer_positive,topic4_influencer_positive,topic5_influencer_positive,topic6_influencer_positive,topic7_influencer_positive,topic8_influencer_positive,topic9_influencer_positive,topic10_influencer_positive,topic11_influencer_positive,topic12_influencer_positive,topic13_influencer_positive,topic14_influencer_positive,topic15_influencer_positive,topic16_influencer_positive,topic17_influencer_positive,topic18_influencer_positive,topic19_influencer_positive,topic20_influencer_positive,topic21_influencer_positive,topic22_influencer_positive,topic23_influencer_positive,topic24_influencer_positive,topic25_influencer_positive,topic26_influencer_positive,topic27_influencer_positive,topic28_influencer_positive,topic29_influencer_positive,topic30_influencer_positive,topic31_influencer_positive,topic32_influencer_positive,topic33_influencer_positive,topic34_influencer_positive,topic35_influencer_positive,topic36_influencer_positive,topic37_influencer_positive,topic38_influencer_positive,topic39_influencer_positive,topic40_influencer_positive,topic41_influencer_positive,topic42_influencer_positive,topic43_influencer_positive,topic44_influencer_positive,topic45_influencer_positive,topic46_influencer_positive,topic47_influencer_positive,topic48_influencer_positive,topic49_influencer_positive,topic50_influencer_positive,topic51_influencer_positive,topic52_influencer_positive,topic53_influencer_positive,topic54_influencer_positive,topic55_influencer_positive,topic56_influencer_positive,topic57_influencer_positive,topic58_influencer_positive,topic-1_influencer_neutral,topic0_influencer_neutral,topic1_influencer_neutral,topic2_influencer_neutral,topic3_influencer_neutral,topic4_influencer_neutral,topic5_influencer_neutral,topic6_influencer_neutral,topic7_influencer_neutral,topic8_influencer_neutral,topic9_influencer_neutral,topic10_influencer_neutral,topic11_influencer_neutral,topic12_influencer_neutral,topic13_influencer_neutral,topic14_influencer_neutral,topic15_influencer_neutral,topic16_influencer_neutral,topic17_influencer_neutral,topic18_influencer_neutral,topic19_influencer_neutral,topic20_influencer_neutral,topic21_influencer_neutral,topic22_influencer_neutral,topic23_influencer_neutral,topic24_influencer_neutral,topic25_influencer_neutral,topic26_influencer_neutral,topic27_influencer_neutral,topic28_influencer_neutral,topic29_influencer_neutral,topic30_influencer_neutral,topic31_influencer_neutral,topic32_influencer_neutral,topic33_influencer_neutral,topic34_influencer_neutral,topic35_influencer_neutral,topic36_influencer_neutral,topic37_influencer_neutral,topic38_influencer_neutral,topic39_influencer_neutral,topic40_influencer_neutral,topic41_influencer_neutral,topic42_influencer_neutral,topic43_influencer_neutral,topic44_influencer_neutral,topic45_influencer_neutral,topic46_influencer_neutral,topic47_influencer_neutral,topic48_influencer_neutral,topic49_influencer_neutral,topic50_influencer_neutral,topic51_influencer_neutral,topic52_influencer_neutral,topic53_influencer_neutral,topic54_influencer_neutral,topic55_influencer_neutral,topic56_influencer_neutral,topic57_influencer_neutral,topic58_influencer_neutral,topic-1_influencer_negative,topic0_influencer_negative,topic1_influencer_negative,topic2_influencer_negative,topic3_influencer_negative,topic4_influencer_negative,topic5_influencer_negative,topic6_influencer_negative,topic7_influencer_negative,topic8_influencer_negative,topic9_influencer_negative,topic10_influencer_negative,topic11_influencer_negative,topic12_influencer_negative,topic13_influencer_negative,topic14_influencer_negative,topic15_influencer_negative,topic16_influencer_negative,topic17_influencer_negative,topic18_influencer_negative,topic19_influencer_negative,topic20_influencer_negative,topic21_influencer_negative,topic22_influencer_negative,topic23_influencer_negative,topic24_influencer_negative,topic25_influencer_negative,topic26_influencer_negative,topic27_influencer_negative,topic28_influencer_negative,topic29_influencer_negative,topic30_influencer_negative,topic31_influencer_negative,topic32_influencer_negative,topic33_influencer_negative,topic34_influencer_negative,topic35_influencer_negative,topic36_influencer_negative,topic37_influencer_negative,topic38_influencer_negative,topic39_influencer_negative,topic40_influencer_negative,topic41_influencer_negative,topic42_influencer_negative,topic43_influencer_negative,topic44_influencer_negative,topic45_influencer_negative,topic46_influencer_negative,topic47_influencer_negative,topic48_influencer_negative,topic49_influencer_negative,topic50_influencer_negative,topic51_influencer_negative,topic52_influencer_negative,topic53_influencer_negative,topic54_influencer_negative,topic55_influencer_negative,topic56_influencer_negative,topic57_influencer_negative,topic58_influencer_negative
zahra muzdalifah,0.8970927993456522,0.8199912773238288,0.9046758711338043,0.0,0.7972614169120789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191573773111615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918279647827148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745034340656165,0.9336291392644246,0.9982654750347137,0.0,0.976939023010374,0.9982854574918747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9680280685424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9224302768707275,0.0,0.0,0.0,0.960525631904602,0.0,0.0,0.0,0.9073489308357239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sarwendah,0.9170448526740074,0.9533044695854187,0.7438417673110962,0.9958530962467194,0.8649661938349406,0.9989402890205383,0.0,0.0,0.0,0.0,0.5942258834838867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869590699672699,0.0,0.0,0.0,0.9980027079582214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962876172952874,0.6223770976066589,0.8253377437591553,0.5523335933685303,0.9182752593533023,0.9950864911079407,0.0,0.0,0.0,0.0,0.8963800271352133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8746697902679443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876318690776825,0.9969313740730286,0.9981704950332642,0.0,0.8978836238384247,0.0,0.0,0.0,0.0,0.0,0.9802809059619904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cut meyriska,0.96112798225312,0.9915199875831604,0.926132082939148,0.8525427665029254,0.0,0.9950129389762878,0.9906208515167236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7664345008134842,0.6649113694826762,0.9919779300689697,0.8659592668215433,0.9988072216510773,0.0,0.0,0.9988663196563721,0.0,0.0,0.0,0.9937893748283386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9109887629747391,0.0,0.0,0.9248736898104349,0.0,0.0,0.0,0.0,0.0,0.0,0.999244213104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
danu alqamara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donna harun,0.902648051337498,0.8654207478870045,0.8342616111040115,0.9191313832998276,0.0,0.0,0.0,0.9955747127532959,0.8851899121488843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325205206871033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505476942906777,0.8857800712188085,0.8181668619314829,0.9139018456141154,0.9953799843788147,0.9964755177497864,0.0,0.0,0.9002101624553854,0.0,0.0,0.0,0.0,0.0,0.0,0.946406900882721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166712058915032,0.6635388493537903,0.0,0.998274564743042,0.0,0.0,0.0,0.0,0.761821965376536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987528324127197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rian fahardhi,0.8348037600517273,0.0,0.592696487903595,0.0,0.0,0.0,0.9858296513557434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9475028695482196,0.994772473971049,0.998781715120588,0.0,0.9989595413208008,0.9986439049243927,0.5783697366714478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985252618789673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014973988135656,0.5454991459846497,0.0,0.9993029832839966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nona berlian sakina,0.49742281436920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220491548379263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931262731552124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5276423692703247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
henjiwong,0.9363193723890516,0.9735374368470291,0.8756934083425082,0.9377294097627912,0.0,0.0,0.0,0.0,0.0,0.0,0.9035712139947074,0.0,0.0,0.0,0.9948959946632385,0.9968480467796326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8894506002727308,0.7648074395126767,0.9147671222686767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259678244590759,0.9894677996635437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453687328558701,0.4926189109683037,0.0,0.8138890266418457,0.0,0.0,0.0,0.0,0.0,0.0,0.9642830133438111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anakjajan,0.9497443308701387,0.9465673491358757,0.7874997903903326,0.8551676571369171,0.0,0.9463935494422913,0.0,0.0,0.0,0.0,0.0,0.0,0.9661371409893036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671411743289546,0.3681838256972177,0.9207063292463621,0.1312340497970581,0.0,0.9725922544797262,0.0,0.0,0.0,0.0,0.0,0.0,0.4946359395980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899921958263104,0.9836267828941345,0.7506707906723022,0.9079107046127319,0.0,0.9279574155807495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kuliner koko,0.9394429549574852,0.812078615029653,0.9433254870501432,0.9329400919377804,0.9961701333522797,0.8982439637184143,0.0,0.0,0.0,0.0,0.8306769132614136,0.0,0.0,0.0,0.0,0.7912394404411316,0.0,0.0,0.9972417652606964,0.0,0.0,0.0,0.9985252022743225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986891150474548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941336512565613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720033424241203,0.989696741104126,0.9472308357556661,0.82724928855896,0.8565147320429484,0.9056918223698934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7003245949745178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040239416062832,0.0,0.9976087808609009,0.9559373706579208,0.0,0.9993950128555298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964852333068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
susan theresia,0.9911456406116486,0.0,0.9689376950263977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927995502948761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7394691705703735,0.9581875205039978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894569993019104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agakenyang,0.9425308917249952,0.9978377223014832,0.9963201284408569,0.9107727663857597,0.0,0.0,0.0,0.0,0.0,0.0,0.9429044723510742,0.0,0.5485119819641113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9374688852067087,0.0,0.0,0.0,0.0,0.0,0.797424852848053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354050040245056,0.0,0.0,0.9931849837303162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675998752117157,0.8195153474807739,0.0,0.0,0.0,0.9921460747718811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481800409880552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927212182018492,0.0,0.8561170101165771,0.9984939877803509,0.0,0.0,0.0,0.0,0.0,0.0,0.9989726543426514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830344319343567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991458654403687,0.0,0.0,0.9985835403203964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ayoe widya,0.8345341920852661,0.0,0.8251421018080278,0.9682055115699768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252831723008837,0.0,0.9600130776445309,0.9049561222394308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978450536727905,0.0,0.9907631675402323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syifa hadju,0.9406364946751982,0.9893701076507568,0.0,0.9445692752346848,0.0,0.0,0.0,0.0,0.9841795563697815,0.0,0.9969795942306519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853132367134094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931829309463501,0.8667160272598267,0.8351998726526896,0.9181950558786807,0.0,0.0,0.0,0.9986729621887207,0.9926839890805158,0.0,0.8497532904148102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781396985054016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753857612609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9627454924583435,0.9927181005477905,0.5482041835784912,0.9488057454427083,0.0,0.9825474619865417,0.0,0.0,0.8363039493560791,0.0,0.9992161989212036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
